run_id	num_hits	best_E	best_query	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen/sLen	ViralRefSeq_contigs	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
280116Madag02AD02_CGATGT_L005_R1	42	4.30e+00	NCLDV_packATPase	8.67e-13	59.6	156 / 157	3	NC_077221.1|Prymnesium kappa virus genome assembly, chromosome: 1	taxid:1499987|Biavirus raunefjordenense|Biavirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag02AD02_CGATGT_L005_R1	1	4.70e+00	NCLDV_packATPase	5.00e-03	73.7	57 / 126	1	NC_007296.2|Streptococcus pyogenes MGAS6180, complete sequence	taxid:319701|Streptococcus|Streptococcaceae|Lactobacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag02AD02_CGATGT_L005_R1	13	5.50e+00	NCLDV_packATPase	2.40e-02	60.9	69 / 168	2	NC_004722.1|Bacillus cereus ATCC 14579, complete sequence	taxid:226900|Bacillus cereus group|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag02AD02_CGATGT_L005_R1	1	5.80e+00	NCLDV_packATPase	3.01e-12	65.0	120 / 126	1	NC_055230.1|Akhmeta virus isolate Akhmeta_2013-88, complete genome	taxid:2200830|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag02AD02_CGATGT_L005_R1	4	6.50e+00	NCLDV_packATPase	1.10e-15	82.5	120 / 135	2	NC_006322.1|Bacillus licheniformis DSM 13 = ATCC 14580, complete sequence	taxid:279010|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag02AD02_CGATGT_L005_R1	18	7.80e+00	NCLDV_packATPase	1.50e-01	48.1	81 / 176	1	NC_036594.1|Orpheovirus IHUMI-LCC2 genome assembly, complete genome: monopartite	taxid:2023057|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag02AD02_CGATGT_L005_R1	13	8.00e+00	NCLDV_packATPase	1.77e-05	37.2	129 / 151	2	CP139039.1|Escherichia coli MP1 chromosome, complete genome	taxid:2746235|Escherichia|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	28	3.50e-16	NCLDV_ssuRiboReduc	1.68e-126	82.6	654 / 665	2	NC_008518.1|Trichoplusia ni ascovirus 2c, complete genome	taxid:328615|Ascovirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	1	8.90e-12	NCLDV_ssuRiboReduc	2.85e-15	75.6	123 / 126	1	NC_019491.1|Cyprinid herpesvirus 1 strain NG-J1, complete genome	taxid:317858|Cyvirus cyprinidallo1|Cyvirus|Alloherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	3	2.30e-11	NCLDV_ssuRiboReduc	7.52e-21	78.0	150 / 194	1	NC_030656.1|Pteropox virus strain Australia, complete genome	taxid:1873698|Pteropopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	4	1.70e-10	Herpes_POLcore	5.04e-16	53.4	174 / 190	1	NC_002665.1|Bovine herpesvirus 4 long unique region, complete sequence	taxid:10385|Rhadinovirus bovinegamma4|Rhadinovirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	5	1.30e-09	NCLDV_ssuRiboReduc	6.74e-31	79.1	201 / 222	1	NC_031038.1|Skunkpox virus strain WA, complete genome	taxid:160796|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	7	7.10e-09	NCLDV_ssuRiboReduc	7.89e-38	81.2	240 / 244	1	NC_035460.1|Eptesipox virus strain Washington, complete genome	taxid:1329402|Vespertilionpoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	1	1.10e-07	NCLDV_ssuRiboReduc	1.29e-13	68.4	114 / 126	1	NC_035797.1|Squirrelpox virus Berlin_2015, complete genome	taxid:2029293|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	3	1.50e-05	Herpes_POLcore	6.21e-09	58.3	108 / 159	1	NC_001987.1|Ateline herpesvirus 3 complete genome	taxid:85618|Rhadinovirus atelinegamma3|Rhadinovirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	2	2.10e-05	Herpes_POLcore	1.64e-12	73.0	111 / 132	1	NC_040612.1|Cherax quadricarinatus iridovirus strain CQIV-CN01, complete genome	taxid:2035708|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	1	5.00e-04	Herpes_POLcore	1.06e-07	60.0	105 / 126	1	NC_028094.1|Chrysochromulina ericina virus isolate CeV-01B, complete genome	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	3	6.20e-03	Herpes_POLcore	1.54e-05	50.0	132 / 150	1	NC_028110.1|Yellowstone lake phycodnavirus 2 DNA, complete genome, isolate: 2	taxid:1586714|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	1	1.70e-02	MeML23_mcp	9.28e-07	63.9	108 / 126	1	NC_023848.1|Anopheles minimus irodovirus isolate AMIV, complete genome	taxid:1465751|Chloriridovirus|Betairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	6	7.90e-02	NCLDV_packATPase	1.92e-06	58.3	108 / 135	2	NC_002976.3|Staphylococcus epidermidis RP62A, complete sequence	taxid:176279|Staphylococcus|Staphylococcaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	5	7.70e-01	NCLDV_packATPase	1.80e-02	50.0	90 / 170	2	NC_075368.1|Moumouvirus australiensis isolate 10A, complete genome	taxid:2109587|Moumouvirus australiense|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	3	1.10e+00	NCLDV_packATPase	7.46e-13	52.6	171 / 177	1	NC_005362.1|Lactobacillus johnsonii NCC 533, complete sequence	taxid:257314|Lactobacillus|Lactobacillaceae|Lactobacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	24	1.40e+00	NCLDV_packATPase	8.01e-16	61.5	156 / 172	4	NC_004722.1|Bacillus cereus ATCC 14579, complete sequence	taxid:226900|Bacillus cereus group|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	1	1.60e+00	Herpes_POLcore	2.85e-07	54.1	111 / 126	1	NC_013288.1|Ostreococcus tauri virus 1 complete genome	taxid:642926|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	2	2.50e+00	Herpes_POLcore	3.38e-05	45.7	138 / 203	1	NC_077218.1|Daphnia iridovirus 1 genome assembly, chromosome: 1	taxid:2849721|Daphniairidovirus tvaerminne|Daphniairidovirus|Betairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	47	2.90e+00	NCLDV_packATPase	1.49e-11	65.9	123 / 147	3	NC_077221.1|Prymnesium kappa virus genome assembly, chromosome: 1	taxid:1499987|Biavirus raunefjordenense|Biavirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	21	3.60e+00	NCLDV_packATPase	1.40e-01	48.1	81 / 174	1	NC_036594.1|Orpheovirus IHUMI-LCC2 genome assembly, complete genome: monopartite	taxid:2023057|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	3	3.70e+00	NCLDV_packATPase	2.85e-15	78.0	123 / 136	1	NC_006322.1|Bacillus licheniformis DSM 13 = ATCC 14580, complete sequence	taxid:279010|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	1	3.70e+00	NCLDV_packATPase	5.00e-02	66.7	63 / 126	1	NC_028093.1|Ostreococcus lucimarinus virus 7 isolate OlV7, complete genome	taxid:1663209|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	1	5.80e+00	NCLDV_packATPase	2.00e-03	45.7	105 / 126	1	CP029707.1|Pseudomonas aeruginosa strain K34-7 chromosome, complete genome	taxid:2213009|Pseudomonas|Pseudomonadaceae|Pseudomonadales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	3	6.10e+00	NCLDV_packATPase	4.71e-11	64.9	111 / 134	1	NC_055230.1|Akhmeta virus isolate Akhmeta_2013-88, complete genome	taxid:2200830|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	23	6.20e+00	NCLDV_packATPase	1.02e-05	37.8	135 / 156	1	CP139039.1|Escherichia coli MP1 chromosome, complete genome	taxid:2746235|Escherichia|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag02AD02_CGATGT_L005_R2	3	6.50e+00	NCLDV_packATPase	2.95e-09	54.8	126 / 141	1	NC_077067.1|Fadolivirus 1 strain FV1/VV64, partial genome	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	166	7.10e-19	NCLDV_ssuRiboReduc	7.86e-172	79.2	921 / 944	1	NC_015960.1|Yoka poxvirus, complete genome	taxid:1076255|Centapoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	3	5.50e-16	NCLDV_ssuRiboReduc	8.47e-32	86.9	183 / 187	1	NC_030656.1|Pteropox virus strain Australia, complete genome	taxid:1873698|Pteropopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	2	6.60e-13	NCLDV_ssuRiboReduc	4.97e-18	79.1	129 / 131	1	NC_035797.1|Squirrelpox virus Berlin_2015, complete genome	taxid:2029293|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	5	1.50e-12	NCLDV_ssuRiboReduc	9.39e-44	81.8	264 / 284	2	NC_008518.1|Trichoplusia ni ascovirus 2c, complete genome	taxid:328615|Ascovirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	5	1.10e-10	Herpes_POLcore	4.40e-15	53.0	198 / 221	2	NC_028110.1|Yellowstone lake phycodnavirus 2 DNA, complete genome, isolate: 2	taxid:1586714|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	3	2.70e-10	NCLDV_ssuRiboReduc	7.39e-19	71.4	147 / 147	1	NC_035469.1|NY_014 poxvirus strain 2013, complete genome	taxid:2025360|Centapoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	3	3.20e-09	Herpes_POLcore	4.84e-16	52.6	171 / 232	1	NC_002665.1|Bovine herpesvirus 4 long unique region, complete sequence	taxid:10385|Rhadinovirus bovinegamma4|Rhadinovirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	2	5.70e-09	Herpes_POLcore	5.83e-04	63.0	81 / 132	1	NC_020474.2|Elephantid herpesvirus 1, complete genome	taxid:146015|Proboscivirus elephantidbeta1|Proboscivirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	1	3.30e-08	Herpes_POLcore	1.77e-13	73.0	111 / 126	1	NC_001824.1|Lymphocystis disease virus 1, complete genome	taxid:36363|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	12	4.40e-07	Herpes_POLcore	2.03e-18	60.0	180 / 188	2	NC_006549.1|Singapore grouper iridovirus, complete genome	taxid:262968|Ranavirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	2	1.70e-06	Herpes_POLcore	9.38e-10	55.8	129 / 149	1	NC_077039.1|Elephant endotheliotropic herpesvirus 3A isolate Nyah NAP97, partial genome	taxid:1329409|Elephant endotheliotropic herpesvirus 3|Proboscivirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	1	3.00e-05	Herpes_POLcore	2.83e-07	57.9	114 / 126	1	NC_028891.1|Hawaiian green turtle herpesvirus thymidine kinase (UL23), membrane-associated protein (UL24), minor capsid protein (UL25), capsid maturation protease (UL26), virion scaffolding protein (UL26.5), virion membrane glycoprotein B (gB), DNA cleavage/packaging protein (UL28), single-stranded DNA-binding protein (UL29), DNA polymerase catalytic subunit (pol), nuclear phosphoprotein (UL31), DNA cleavage/packaging (UL32), DNA cleavage/packaging protein (UL33), membrane-associated phosphoprotein (UL34), and basic phosphorylated capsid protein (UL35) genes, complete cds; and very large tegument protein (UL36) gene, partial cds	taxid:70564|Scutavirus chelonidalpha5|Scutavirus|Alphaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	2	3.50e-05	MeML23_mcp	1.10e-12	53.7	162 / 165	1	NC_023848.1|Anopheles minimus irodovirus isolate AMIV, complete genome	taxid:1465751|Chloriridovirus|Betairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	1	4.60e-04	MeML23_mcp	7.00e-03	61.5	78 / 126	1	NC_003038.1|Invertebrate iridescent virus 6, complete genome	taxid:176652|Iridovirus|Betairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	1	1.10e-01	Herpes_POLcore	6.31e-05	48.8	123 / 126	1	NC_024696.1|Elephant endotheliotropic herpesvirus 5 strain Vijay, complete genome	taxid:768738|Proboscivirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	19	4.40e-01	NCLDV_packATPase	2.21e-05	37.2	129 / 164	3	CP139039.1|Escherichia coli MP1 chromosome, complete genome	taxid:2746235|Escherichia|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	8	4.60e-01	NCLDV_packATPase	1.88e-16	79.1	129 / 137	2	NC_006322.1|Bacillus licheniformis DSM 13 = ATCC 14580, complete sequence	taxid:279010|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	68	5.00e-01	NCLDV_packATPase	1.55e-12	65.9	132 / 181	3	NC_077221.1|Prymnesium kappa virus genome assembly, chromosome: 1	taxid:1499987|Biavirus raunefjordenense|Biavirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	2	5.20e-01	NCLDV_packATPase	5.83e-12	48.1	162 / 170	1	NZ_CP007800.1|Bacillus subtilis subsp. subtilis str. JH642 substr. AG174 strain JH642 chromosome, complete genome	taxid:1232554|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	8	1.10e+00	NCLDV_packATPase	1.40e-02	50.0	90 / 159	1	NC_075368.1|Moumouvirus australiensis isolate 10A, complete genome	taxid:2109587|Moumouvirus australiense|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	1	1.80e+00	NCLDV_packATPase	9.40e-02	59.1	66 / 126	1	NC_028094.1|Chrysochromulina ericina virus isolate CeV-01B, complete genome	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	1	2.60e+00	MeML23_mcp	1.19e-04	42.1	114 / 126	1	NC_023611.1|Invertebrate iridescent virus 30 complete genome	taxid:345585|Invertebrate iridescent virus 22|Chloriridovirus|Betairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	4	2.70e+00	NCLDV_packATPase	2.25e-08	53.7	123 / 132	2	NC_077067.1|Fadolivirus 1 strain FV1/VV64, partial genome	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	4	3.30e+00	NCLDV_packATPase	6.83e-10	59.1	132 / 148	1	NC_002976.3|Staphylococcus epidermidis RP62A, complete sequence	taxid:176279|Staphylococcus|Staphylococcaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	4	5.10e+00	NCLDV_packATPase	7.28e-16	57.4	162 / 165	2	CP011102.1|Listeria weihenstephanensis strain WS 4560, complete genome	taxid:1633782|Listeria|Listeriaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	10	5.60e+00	NCLDV_packATPase	2.20e-02	60.9	69 / 147	2	NC_004722.1|Bacillus cereus ATCC 14579, complete sequence	taxid:226900|Bacillus cereus group|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	1	5.70e+00	NCLDV_packATPase	3.00e-03	46.4	84 / 126	1	NC_005362.1|Lactobacillus johnsonii NCC 533, complete sequence	taxid:257314|Lactobacillus|Lactobacillaceae|Lactobacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	1	5.70e+00	Herpes_POLcore	4.00e-03	51.5	99 / 126	1	NC_009233.1|Heliothis virescens ascovirus 3e, complete genome	taxid:260797|Ascovirus TnAV2a|Ascovirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	3	5.80e+00	NCLDV_packATPase	3.07e-12	65.0	120 / 131	1	NC_055230.1|Akhmeta virus isolate Akhmeta_2013-88, complete genome	taxid:2200830|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	17	6.00e+00	NCLDV_packATPase	1.20e-01	48.1	81 / 164	1	NC_036594.1|Orpheovirus IHUMI-LCC2 genome assembly, complete genome: monopartite	taxid:2023057|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	2	6.00e+00	NCLDV_packATPase	8.89e-04	48.7	117 / 133	1	CP019649.1|Salmonella enterica subsp. enterica serovar Typhimurium var. monophasic 4,5,12:i:- strain TW-Stm6 chromosome, complete genome	taxid:2007304|Salmonella|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	1	7.30e+00	NCLDV_packATPase	5.00e-03	54.2	72 / 106	1	NC_014564.2|Turkey adenovirus 1, complete genome	taxid:878329|Turkey aviadenovirus B|Aviadenovirus|Adenoviridae|Rowavirales|Tectiliviricetes|Preplasmiviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R1	1	8.90e+00	NCLDV_packATPase	1.57e-08	60.5	114 / 126	1	NC_017451.1|Haemophilus influenzae R2866, complete sequence	taxid:262728|Haemophilus|Pasteurellaceae|Pasteurellales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	8	5.80e-17	NCLDV_ssuRiboReduc	1.08e-32	84.6	195 / 220	2	NC_030656.1|Pteropox virus strain Australia, complete genome	taxid:1873698|Pteropopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	164	1.20e-16	NCLDV_ssuRiboReduc	6.17e-169	79.1	906 / 941	1	NC_015960.1|Yoka poxvirus, complete genome	taxid:1076255|Centapoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	4	2.70e-12	NCLDV_ssuRiboReduc	4.86e-33	86.8	204 / 205	1	NC_008518.1|Trichoplusia ni ascovirus 2c, complete genome	taxid:328615|Ascovirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	1	8.60e-11	NCLDV_ssuRiboReduc	1.02e-14	78.9	114 / 126	1	NC_019491.1|Cyprinid herpesvirus 1 strain NG-J1, complete genome	taxid:317858|Cyvirus cyprinidallo1|Cyvirus|Alloherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	2	3.40e-10	Herpes_POLcore	5.38e-11	52.2	138 / 149	1	NC_040615.1|Eptesicus fuscus gammaherpesvirus, complete genome	taxid:2035399|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	2	8.60e-10	Herpes_POLcore	1.92e-10	63.4	123 / 142	1	NC_043059.1|Caprine herpesvirus 2 glycoprotein B (gB) and DNA polymerase (DPOL) genes, partial cds	taxid:135102|Macavirus caprinegamma2|Macavirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	3	3.60e-08	Herpes_POLcore	4.55e-11	48.9	141 / 147	1	NC_024696.1|Elephant endotheliotropic herpesvirus 5 strain Vijay, complete genome	taxid:768738|Proboscivirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	3	1.60e-06	Herpes_POLcore	9.70e-10	56.8	111 / 164	1	LC573555.1|Human gammaherpesvirus 4 sLCL-T12.11 DNA, complete genome	taxid:10376|Lymphocryptovirus humangamma4|Lymphocryptovirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	12	8.10e-06	Herpes_POLcore	1.44e-19	60.7	183 / 199	1	NC_003494.1|Infectious spleen and kidney necrosis virus, complete genome	taxid:180170|Megalocytivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	1	4.10e-05	NCLDV_ssuRiboReduc	3.62e-14	76.9	117 / 126	1	NC_001132.2|Myxoma virus, complete genome	taxid:10273|Leporipoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	2	7.00e-04	MeML23_mcp	3.62e-06	47.6	126 / 126	2	NC_003038.1|Invertebrate iridescent virus 6, complete genome	taxid:176652|Iridovirus|Betairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag03AD03_TTAGGC_L005_R2	4	1.10e-02	Herpes_POLcore	9.63e-07	47.1	153 / 224	1	NC_077218.1|Daphnia iridovirus 1 genome assembly, chromosome: 1	taxid:2849721|Daphniairidovirus tvaerminne|Daphniairidovirus|Betairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
