run_id	contig_id	contig_len	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
280116Madag01AD01_ATCACG_L005_R1	280116Madag01AD01_ATCACG_L005_R1_cap3_Contig-19	982	2.27e-04	32.308000	130	acc:YP_010803136|HrpA-like RNA helicase [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R1	280116Madag01AD01_ATCACG_L005_R1_cap3_Contig-20	939	9.35e-10	42.045000	88	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R1	280116Madag01AD01_ATCACG_L005_R1_cap3_Contig-21	920	7.74e-34	37.069000	232	acc:YP_009352742|ATP-dependent protease La Type I [Kaumoebavirus]	taxid:1859492|Viruses	2024-06-30
280116Madag01AD01_ATCACG_L005_R1	280116Madag01AD01_ATCACG_L005_R1_cap3_Contig-22	811	5.60e-11	44.000000	75	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R1	280116Madag01AD01_ATCACG_L005_R1_cap3_Contig-23	736	7.95e-14	44.444000	99	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R1	280116Madag01AD01_ATCACG_L005_R1_cap3_Contig-24	716	6.56e-35	64.286000	98	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R1	280116Madag01AD01_ATCACG_L005_R1_cap3_Contig-25	688	3.63e-07	42.373000	59	acc:YP_009310361|AAA-family ATPase [Golden Marseillevirus]	taxid:1720526|Marseillevirus|Marseilleviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R1	280116Madag01AD01_ATCACG_L005_R1_cap3_Contig-26	634	4.4	28.431000	102	acc:YP_010112567|DNA helicase [uncultured phage cr4_1]	taxid:2772084|Buorbuivirus hominis|Buorbuivirus|Loutivirinae|Suoliviridae|Crassvirales|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R1	280116Madag01AD01_ATCACG_L005_R1_cap3_Contig-27	563	0.49	20.792000	101	acc:YP_010783690|putative DNA repair ATPase SbcC [Tetraselmis virus 1]	taxid:2060617|Oceanusvirus kaneohense|Oceanusvirus|Allomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R1	280116Madag01AD01_ATCACG_L005_R1_cap3_Contig-28	480	1.86e-17	52.128000	94	acc:YP_010776228|hypothetical protein QJ849_gp315 [Powai lake megavirus]	taxid:1842663|Megavirus powaiense|Megavirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R1	280116Madag01AD01_ATCACG_L005_R1_cap3_Contig-29	413	1.56e-04	42.857000	42	acc:YP_003986758|DnaJ-like protein [Acanthamoeba polyphaga mimivirus]	taxid:212035|Mimivirus bradfordmassiliense|Mimivirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R1	280116Madag01AD01_ATCACG_L005_R1_cap3_Contig-30	412	7.84e-29	43.165000	139	acc:YP_004061896|hypothetical protein MpV1_013c [Micromonas sp. RCC1109 virus MpV1]	taxid:880161|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R1	280116Madag01AD01_ATCACG_L005_R1_cap3_Contig-31	316	9.03e-18	53.623000	69	acc:YP_010782179|DnaJ-like protein [Tupanvirus soda lake]	taxid:2126985|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R1	280116Madag01AD01_ATCACG_L005_R1_cap3_Contig-32	200	5.86e-05	37.879000	66	acc:YP_010789899|HrpA-like helicase [Moumouvirus australiensis]	taxid:2109587|Moumouvirus australiense|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R1	280116Madag01AD01_ATCACG_L005_R1_cap3_Contig-33	173	3.69e-13	63.043000	46	acc:YP_007354262|DnaJ-like protein [Acanthamoeba polyphaga moumouvirus]	taxid:1269028|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R1	280116Madag01AD01_ATCACG_L005_R1_cap3_Contig-34	162	1.79e-07	62.162000	37	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R1	280116Madag01AD01_ATCACG_L005_R1_cap3_Contig-35	154	3.66e-07	64.516000	31	acc:YP_009602426|DNA primase/helicase [Escherichia phage V18]	taxid:1981500|Vequintavirus V18|Vequintavirus|Vequintavirinae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-1	908	4.23e-41	37.931000	232	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-2	706	1.89e-27	39.189000	148	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-3	647	0.19	27.381000	84	acc:YP_009333526|hypothetical protein 1 [Beihai sipunculid worm virus 4]	taxid:1922676|Riboviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-4	636	2.42e-15	43.902000	82	acc:YP_009174434|putative heat shock protein 40 [Yellowstone lake phycodnavirus 3]	taxid:1586715|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-5	601	1.20e-14	37.681000	138	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-6	551	1.34e-26	41.129000	124	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-7	547	0.039	33.929000	56	acc:YP_009336581|hypothetical protein 1 [Changjiang picorna-like virus 12]	taxid:1922785|Riboviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-8	531	4.37e-42	59.504000	121	acc:YP_009015561|gp258 [Bacillus phage G]	taxid:2884420|Donellivirus gee|Donellivirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-9	530	7.91e-25	39.286000	168	acc:YP_010778125|putative ATP-dependent RNA helicase [Bodo saltans virus]	taxid:2024608|Theiavirus salishense|Theiavirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-10	489	2.87e-04	34.426000	61	acc:YP_010779522|RNA helicase [Moumouvirus goulette]	taxid:1247379|Moumouvirus goulettemassiliense|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-11	448	0.86	33.929000	56	acc:YP_010348236|hypothetical protein MZD05_gp267 [Pseudomonas phage Phabio]	taxid:2006668|Phabiovirus phabio|Phabiovirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-12	447	2.66e-34	47.368000	133	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-13	445	4.07e-11	37.079000	89	acc:YP_010678996|cell division protein [Pseudomonas phage vB_PaeM_PA5oct]	taxid:2163605|Wroclawvirus PA5oct|Wroclawvirus|Arenbergviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-14	435	2.59e-47	67.677000	99	acc:YP_009163787|ORF_026R [Scale drop disease virus]	taxid:1697349|Megalocytivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-15	429	2.45e-04	32.051000	78	acc:YP_007236053|polynucleotide kinase [Yersinia phage phiR1-RT]	taxid:1206558|Tegunavirus r1rt|Tegunavirus|Tevenvirinae|Straboviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-16	413	7.05e-15	47.945000	73	acc:YP_009465729|hypothetical protein C5Y57_gp012 [Dishui lake phycodnavirus 1]	taxid:2079134|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-17	407	4.62e-38	65.000000	100	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-18	403	6.58e-04	39.024000	41	acc:YP_007501251|polynucleotide kinase [Salmonella phage vB_SenM-S16]	taxid:1087482|Gelderlandvirus s16|Gelderlandvirus|Tevenvirinae|Straboviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-19	376	2.33e-20	45.161000	93	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-20	373	8.79e-19	56.944000	72	acc:YP_010777173|DnaJ-like protein [Acanthamoeba polyphaga mimivirus]	taxid:212035|Mimivirus bradfordmassiliense|Mimivirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-21	371	3.16e-21	40.171000	117	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-22	369	8.35e-32	52.727000	110	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-23	359	1.20e-17	54.545000	66	acc:YP_010776228|hypothetical protein QJ849_gp315 [Powai lake megavirus]	taxid:1842663|Megavirus powaiense|Megavirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-24	358	1.02e-23	43.363000	113	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-25	356	1.56e-10	54.412000	68	acc:YP_010803170|DnaJ chaperone protein [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-26	349	5.47e-20	57.812000	64	acc:YP_010779693|hypothetical protein QJ854_gp324 [Moumouvirus goulette]	taxid:1247379|Moumouvirus goulettemassiliense|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-27	337	2.57e-19	55.000000	80	acc:YP_010782179|DnaJ-like protein [Tupanvirus soda lake]	taxid:2126985|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-28	323	1.42e-22	58.333000	72	acc:YP_010777173|DnaJ-like protein [Acanthamoeba polyphaga mimivirus]	taxid:212035|Mimivirus bradfordmassiliense|Mimivirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-29	315	9.11e-10	38.947000	95	acc:YP_009352742|ATP-dependent protease La Type I [Kaumoebavirus]	taxid:1859492|Viruses	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-30	314	0.005	32.609000	46	acc:YP_009597176|exonuclease [Campylobacter phage vB_CjeM_Los1]	taxid:1904491|Fletchervirus Los1|Fletchervirus|Eucampyvirinae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-31	310	2.75e-06	40.000000	75	acc:YP_010671643|hypothetical protein PQC19_gp54 [Pseudomonas phage Itty13]	taxid:2805750|Ittyvirus itty13|Ittyvirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-32	306	1.32e-23	55.556000	90	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-33	287	5.38e-18	62.295000	61	acc:YP_010788998|DnaJ-like protein [Megavirus baoshan]	taxid:2496520|Megavirus baoshanense|Megavirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-34	281	6.87e-12	46.875000	64	acc:YP_010788950|AAA family ATPase [Megavirus baoshan]	taxid:2496520|Megavirus baoshanense|Megavirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-35	279	1.88e-25	63.014000	73	acc:YP_010789616|DnaJ-like protein [Moumouvirus australiensis]	taxid:2109587|Moumouvirus australiense|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-36	250	2.93e-11	39.506000	81	acc:YP_009310361|AAA-family ATPase [Golden Marseillevirus]	taxid:1720526|Marseillevirus|Marseilleviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-37	222	2.16e-06	38.462000	65	acc:YP_010781593|HrpA-like helicase [Tupanvirus soda lake]	taxid:2126985|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-38	213	4.60e-13	63.043000	46	acc:YP_007354262|DnaJ-like protein [Acanthamoeba polyphaga moumouvirus]	taxid:1269028|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-39	194	3.60e-07	54.762000	42	acc:YP_009602426|DNA primase/helicase [Escherichia phage V18]	taxid:1981500|Vequintavirus V18|Vequintavirus|Vequintavirinae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-40	189	4.86e-12	44.444000	63	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag01AD01_ATCACG_L005_R2	280116Madag01AD01_ATCACG_L005_R2_cap3_Contig-41	188	7.99e-06	36.538000	52	acc:YP_010803062|DnaJ chaperone protein [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	280116Madag02AD02_CGATGT_L005_R1_cap3_Contig-1	3522	7.90e-51	33.333000	348	acc:YP_010803170|DnaJ chaperone protein [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	280116Madag02AD02_CGATGT_L005_R1_cap3_Contig-2	3155	1.17e-50	41.102000	236	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	280116Madag02AD02_CGATGT_L005_R1_cap3_Contig-3	2840	7.90e-97	38.557000	485	acc:YP_009015561|gp258 [Bacillus phage G]	taxid:2884420|Donellivirus gee|Donellivirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	280116Madag02AD02_CGATGT_L005_R1_cap3_Contig-4	2832	4.14e-66	29.298000	727	acc:YP_010803136|HrpA-like RNA helicase [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	280116Madag02AD02_CGATGT_L005_R1_cap3_Contig-5	2759	5.31e-18	25.344000	363	acc:YP_009174434|putative heat shock protein 40 [Yellowstone lake phycodnavirus 3]	taxid:1586715|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	280116Madag02AD02_CGATGT_L005_R1_cap3_Contig-6	2614	7.58e-14	43.902000	82	acc:YP_009174434|putative heat shock protein 40 [Yellowstone lake phycodnavirus 3]	taxid:1586715|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	280116Madag02AD02_CGATGT_L005_R1_cap3_Contig-7	2586	1.70e-106	42.923000	431	acc:YP_007676316|ATP-dependent metalloprotease FtsH [Micromonas pusilla virus 12T]	taxid:755272|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	280116Madag02AD02_CGATGT_L005_R1_cap3_Contig-8	2562	0.0	46.419000	726	acc:YP_009342207|AAA+ ATPase predicted domain [Lymphocystis disease virus Sa]	taxid:1898060|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	280116Madag02AD02_CGATGT_L005_R1_cap3_Contig-9	2197	3.44e-04	27.778000	144	acc:YP_010651731|ATPase [Streptomyces phage Faust]	taxid:2767565|Faustvirus faust|Faustvirus|Loccivirinae|Stanwilliamsviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	280116Madag02AD02_CGATGT_L005_R1_cap3_Contig-10	1967	1.63e-48	34.400000	375	acc:YP_010803170|DnaJ chaperone protein [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	280116Madag02AD02_CGATGT_L005_R1_cap3_Contig-11	1825	3.23e-34	36.287000	237	acc:YP_004061441|hypothetical protein BpV1_011c [Bathycoccus sp. RCC1105 virus BpV1]	taxid:880159|Bathycoccus sp. RCC1105 virus BpV|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	280116Madag02AD02_CGATGT_L005_R1_cap3_Contig-12	1807	1.12e-33	34.874000	238	acc:YP_009465729|hypothetical protein C5Y57_gp012 [Dishui lake phycodnavirus 1]	taxid:2079134|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	280116Madag02AD02_CGATGT_L005_R1_cap3_Contig-13	1755	7.44e-52	35.920000	348	acc:NP_077658|EsV-1-173 [Ectocarpus siliculosus virus 1]	taxid:37665|Phaeovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	280116Madag02AD02_CGATGT_L005_R1_cap3_Contig-14	1549	0.32	27.273000	88	acc:YP_009796280|hypothetical protein HOS53_gp081 [Klebsiella phage May]	taxid:2054272|Taipeivirus may|Taipeivirus|Ackermannviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	280116Madag02AD02_CGATGT_L005_R1_cap3_Contig-15	1531	3.24e-58	43.089000	246	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	280116Madag02AD02_CGATGT_L005_R1_cap3_Contig-16	1516	5.39e-53	40.283000	283	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
