run_id	num_hits	best_E	best_query	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen/sLen	ViralRefSeq_contigs	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
280116Madag06AD06_GCCAAT_L005_R2	2	8.60e+00	Parvo_NS1	5.00e-03	59.1	66 / 129	1	NC_000883.2|Human parvovirus B19, complete genome	taxid:10798|Erythroparvovirus primate1|Erythroparvovirus|Parvovirinae|Parvoviridae|Piccovirales|Quintoviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
Tx00205.S5388.1	89	1.70e-01	Parvo_NS1	5.38e-14	73.0	111 / 117	19	CP110845.1|Mutant Streptomyces sp. Je 1-4 4N24_ara, complete genome	taxid:1170705|Streptomyces|Streptomycetaceae|Kitasatosporales|Actinomycetes|Actinomycetota|Bacteria	2024-06-30
Tx00205.S5388.1	4	1.20e+00	Circo_Rep	1.00e-03	54.2	72 / 128	1	NC_025705.1|Circoviridae 1 LDMD-2013, complete genome	taxid:1379692|environmental samples|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
Tx00205.S5388.1	2	1.70e+00	Polyoma_LTag	7.27e-07	62.5	96 / 144	1	NC_004764.2|Budgerigar fledgling disease virus - 1, complete genome	taxid:133789|Gammapolyomavirus avis|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
Tx00205.S5388.1	3	6.50e+00	Circo_Rep	3.00e-03	46.2	78 / 110	1	NC_026647.1|Avon-Heathcote Estuary associated circular virus 20 isolate AHEaCV-20-NZ-2283TU-2012, complete genome	taxid:1618244|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
Tx00232.S5388.1	18	2.60e-01	Parvo_NS1	1.29e-12	71.4	105 / 109	9	CP110845.1|Mutant Streptomyces sp. Je 1-4 4N24_ara, complete genome	taxid:1170705|Streptomyces|Streptomycetaceae|Kitasatosporales|Actinomycetes|Actinomycetota|Bacteria	2024-06-30
ZCMV15187_S4_L001_R1_001	221	5.30e-02	Parvo_NS1	3.09e-11	74.2	93 / 101	32	CP110845.1|Mutant Streptomyces sp. Je 1-4 4N24_ara, complete genome	taxid:1170705|Streptomyces|Streptomycetaceae|Kitasatosporales|Actinomycetes|Actinomycetota|Bacteria	2024-06-30
ZCMV15187_S4_L001_R1_001	22	5.70e-01	Circo_Rep	1.80e-02	85.7	42 / 97	1	NC_035212.1|Human fecal virus Jorvi2, complete genome	taxid:2017081|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
ZCMV15187_S4_L001_R1_001	1	1.40e+00	Hepadna-Nackedna_TP	3.00e-03	50.0	72 / 75	1	NC_001344.1|Duck hepatitis B virus, complete genome	taxid:12639|Avihepadnavirus|Hepadnaviridae|Blubervirales|Revtraviricetes|Artverviricota|Pararnavirae|Riboviria	2024-06-30
ZCMV15187_S4_L001_R1_001	3	4.30e+00	Polyoma_LTag	3.63e-05	60.0	75 / 86	1	NC_004764.2|Budgerigar fledgling disease virus - 1, complete genome	taxid:133789|Gammapolyomavirus avis|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
ZCMV15187_S4_L001_R1_001	5	7.10e+00	Circo_Rep	4.00e-02	45.8	72 / 80	1	NC_030466.1|Chimpanzee faeces associated circular DNA virus 1 isolate CPNG_29286, complete genome	taxid:1676184|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
ZCMV15187_S4_L001_R2_001	1	9.50e-02	Hepadna-Nackedna_TP	2.00e-03	54.2	72 / 76	1	|N/A		2024-06-30
ZCMV15187_S4_L001_R2_001	209	1.80e-01	Parvo_NS1	4.25e-11	72.7	99 / 100	32	CP110845.1|Mutant Streptomyces sp. Je 1-4 4N24_ara, complete genome	taxid:1170705|Streptomyces|Streptomycetaceae|Kitasatosporales|Actinomycetes|Actinomycetota|Bacteria	2024-06-30
ZCMV15187_S4_L001_R2_001	11	7.40e-01	Circo_Rep	1.50e-02	85.7	42 / 99	1	NC_035212.1|Human fecal virus Jorvi2, complete genome	taxid:2017081|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
ZCMV15187_S4_L001_R2_001	4	5.60e+00	Polyoma_LTag	9.41e-05	63.6	66 / 85	1	NC_004764.2|Budgerigar fledgling disease virus - 1, complete genome	taxid:133789|Gammapolyomavirus avis|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
ZCMV15187_S4_L001_R2_001	4	6.60e+00	Circo_Rep	2.90e-02	47.6	63 / 80	1	NC_055153.1|Rodent associated circovirus 6 isolate RtAd-CV/SAX2015, partial genome	taxid:3052120|Circovirus|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
ZCMV15187_S4_L002_R1_001	1	3.00e-02	Hepadna-Nackedna_TP	8.70e-04	52.0	75 / 76	1	NC_001344.1|Duck hepatitis B virus, complete genome	taxid:12639|Avihepadnavirus|Hepadnaviridae|Blubervirales|Revtraviricetes|Artverviricota|Pararnavirae|Riboviria	2024-06-30
ZCMV15187_S4_L002_R1_001	202	5.70e-02	Parvo_NS1	3.09e-11	74.2	93 / 101	33	CP110845.1|Mutant Streptomyces sp. Je 1-4 4N24_ara, complete genome	taxid:1170705|Streptomyces|Streptomycetaceae|Kitasatosporales|Actinomycetes|Actinomycetota|Bacteria	2024-06-30
ZCMV15187_S4_L002_R1_001	15	7.50e-01	Circo_Rep	1.80e-02	85.7	42 / 97	1	NC_035212.1|Human fecal virus Jorvi2, complete genome	taxid:2017081|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
ZCMV15187_S4_L002_R1_001	1	2.40e+00	Parvo_NS1	1.00e-01	47.8	69 / 75	1	NC_076293.1|Vicugna pacos bocaparvovirus, complete genome	taxid:2597326|Bocaparvovirus ungulate9|Bocaparvovirus|Parvovirinae|Parvoviridae|Piccovirales|Quintoviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
ZCMV15187_S4_L002_R1_001	3	3.50e+00	Polyoma_LTag	3.63e-05	60.0	75 / 87	1	NC_004764.2|Budgerigar fledgling disease virus - 1, complete genome	taxid:133789|Gammapolyomavirus avis|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
ZCMV15187_S4_L002_R1_001	1	5.10e+00	Circo_Rep	9.40e-01	50.0	54 / 74	1	NC_038491.1|Pteropus associated gemycircularvirus 8 isolate Tbat_31579, complete genome	taxid:1985402|Gemycircularvirus ptero8|Gemycircularvirus|Genomoviridae|Geplafuvirales|Repensiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
ZCMV15187_S4_L002_R1_001	6	6.70e+00	Circo_Rep	2.60e-02	44.4	81 / 87	1	NC_030466.1|Chimpanzee faeces associated circular DNA virus 1 isolate CPNG_29286, complete genome	taxid:1676184|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
ZCMV15187_S4_L002_R2_001	218	2.80e-01	Parvo_NS1	6.31e-12	68.6	105 / 106	31	CP110845.1|Mutant Streptomyces sp. Je 1-4 4N24_ara, complete genome	taxid:1170705|Streptomyces|Streptomycetaceae|Kitasatosporales|Actinomycetes|Actinomycetota|Bacteria	2024-06-30
ZCMV15187_S4_L002_R2_001	13	1.30e+00	Circo_Rep	4.00e-03	81.2	48 / 99	1	NC_035212.1|Human fecal virus Jorvi2, complete genome	taxid:2017081|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
ZCMV15187_S4_L002_R2_001	1	1.30e+00	Hepadna-Nackedna_TP	1.70e-02	47.8	69 / 76	1	NC_001344.1|Duck hepatitis B virus, complete genome	taxid:12639|Avihepadnavirus|Hepadnaviridae|Blubervirales|Revtraviricetes|Artverviricota|Pararnavirae|Riboviria	2024-06-30
ZCMV15187_S4_L002_R2_001	1	5.60e+00	Circo_Rep	4.50e-01	43.5	69 / 76	1	NC_026943.1|Cherax quadricarinatus densovirus non-structural protein 3, non-structural protein 1 (NS1), non-structural protein 2 (NS2), and viral protein (VP) genes, complete cds	taxid:1642018|Aquambidensovirus decapod1|Aquambidensovirus|Densovirinae|Parvoviridae|Piccovirales|Quintoviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
ZCMV15187_S4_L002_R2_001	8	6.40e+00	Circo_Rep	2.90e-02	47.6	63 / 82	1	NC_055153.1|Rodent associated circovirus 6 isolate RtAd-CV/SAX2015, partial genome	taxid:3052120|Circovirus|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
ZCMV15187_S4_L002_R2_001	1	6.50e+00	Parvo_NS1	1.90e-02	50.0	72 / 76	1	NC_077082.1|Bat associated densovirus isolate BatDV/JR, complete genome	taxid:2781641|Densovirinae|Parvoviridae|Piccovirales|Quintoviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
ZCMV15187_S4_L002_R2_001	2	7.00e+00	Polyoma_LTag	9.42e-05	63.6	66 / 78	1	NC_004764.2|Budgerigar fledgling disease virus - 1, complete genome	taxid:133789|Gammapolyomavirus avis|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
