SRA_run	SRA_sample	SRA_study	host_taxon	host_taxid	num_hits	best_E	best_query	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen/sLen	ViralRefSeq_contigs	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	3	2.30e-05	Partiti-Picobirna_RdRp	1.87e-08	67.7	93 / 100	2	NC_032133.1|Beihai barnacle virus 13 strain BHTH16173 segment Seg 1 RdRp gene, complete cds	taxid:1922357|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	3.60e-05	Toti-Chryso_RdRp	7.22e-17	90.3	93 / 100	1	NC_038872.1|Aspergillus fumigatus chrysovirus segment 1, complete sequence, isolate A-56, genomic RNA	taxid:607716|Alphachrysovirus|Chrysoviridae|Ghabrivirales|Chrymotiviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	5.70e-05	Partiti-Picobirna_RdRp	4.86e-12	68.8	96 / 100	1	NC_033764.1|Wuhan cricket virus 2 strain WHXS3745 segment Seg 1 RdRp gene, complete cds	taxid:1923697|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	42	6.70e-05	NidoAstro_RdRp	2.82e-28	78.1	192 / 194	1	NC_043474.1|Shingleback nidovirus 1 replicase 1a, replicase 1b, spike protein, putative accessory protein, and membrane protein genes, complete cds	taxid:1912590|Tilitovirus|Pregotovirus|Serpentovirinae|Tobaniviridae|Tornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	2.60e-04	Luteo-Sobemo_RdRp	1.16e-06	65.5	87 / 100	1	NC_033446.1|Wuhan arthropod virus 4 strain WHCC117028 segment 1 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923693|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	26	2.90e-04	Nido_NiRAN	3.37e-22	78.3	138 / 142	1	NC_046956.1|Bellinger River virus isolate J248, complete genome	taxid:2301728|Berisnavirus 1|Snaturtovirus|Pregotovirus|Serpentovirinae|Tobaniviridae|Tornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	274	4.70e-04	Negative_Bunya-Arena_RdRp	1.98e-34	91.0	201 / 204	5	NC_078579.1|Penicillium discovirus strain St. Louis Primary Isolate segment L, complete sequence	taxid:2185132|Orthodiscovirus missouriense|Orthodiscovirus|Discoviridae|Bunyavirales|Ellioviricetes|Polyploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	2	2.00e-03	Permutotetra_RdRp	3.02e-06	86.4	66 / 100	1	NC_003412.1|Euprosterna elaeasa virus, complete genome	taxid:186165|Alphapermutotetravirus|Permutotetraviridae|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	3	2.60e-03	Partiti-Picobirna_RdRp	3.25e-11	70.6	102 / 114	2	NC_021873.1|Ustilaginoidea virens partitivirus 2 isolate Uv0901 segment 1, complete sequence	taxid:1415665|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	2.90e-03	Hepe-Virga_RdRp	4.49e-11	75.0	96 / 100	1	NC_040609.1|Rhizoctonia solani endornavirus 1 isolate GD-2, complete genome	taxid:2162642|Endornaviridae|Martellivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	147	3.00e-03	Negative_Mono-Chu_RdRp	9.12e-20	97.5	120 / 122	3	NC_005283.1|Dolphin morbillivirus, complete genome	taxid:37131|Morbillivirus ceti|Morbillivirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	382	5.40e-03	Negative_Mono-Chu_RdRp	3.21e-31	94.5	165 / 167	1	NC_006296.2|Rinderpest virus (strain Kabete O), complete genome	taxid:11242|Morbillivirus pecoris|Morbillivirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	87	5.80e-03	Hepe-Virga_RdRp	6.55e-25	75.4	171 / 180	5	NC_025674.1|Macrophomina phaseolina tobamo-like virus strain IL-01 2013, complete genome	taxid:1527523|Virgaviridae|Martellivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	51	1.60e-02	Negative_Mono-Chu_RdRp	2.19e-18	91.9	111 / 112	3	NC_001498.1|Measles virus, complete genome	taxid:11234|Morbillivirus hominis|Morbillivirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	2.90e-02	Luteo-Sobemo_RdRp	2.20e-06	77.8	54 / 100	1	NC_032236.1|Hubei sobemo-like virus 8 strain QTM19779 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923241|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	223	3.40e-02	Negative_Mono-Chu_RdRp	8.27e-28	93.6	141 / 145	2	NC_001921.1|Canine distemper virus, complete genome	taxid:3139435|Morbillivirus canis|Morbillivirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	9	4.10e-02	Negative_Mono-Chu_RdRp	3.03e-17	85.3	102 / 132	1	NC_076558.1|Miniopterus schreibersii paramyxovirus isolate Bat Ms-ParaV/Anhui2011, partial genome	taxid:1387879|Jeilongvirus anhuiense|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	8.10e-02	Nido_NiRAN	1.36e-04	84.2	57 / 100	1	NC_035465.1|Morelia viridis nidovirus strain S14-1323_MVNV, complete genome	taxid:2016400|Pregotovirus heba|Roypretovirus|Pregotovirus|Serpentovirinae|Tobaniviridae|Tornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	1.70e-01	Luteo-Sobemo_RdRp	4.16e-04	65.2	69 / 100	1	NC_032187.1|Hubei sobemo-like virus 32 strain spider112797 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923219|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	2.10e-01	Permutotetra_RdRp	2.19e-14	81.8	99 / 100	1	NC_033251.1|Hubei permutotetra-like virus 9 strain ZCM21318 RdRp and hypothetical protein genes, complete cds	taxid:1923083|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	27	6.80e-01	NidoAstro_RdRp	4.36e-23	70.9	165 / 208	1	NC_043490.1|Xinzhou nematode virus 6 strain XZSJSC61041 1ab gene, partial cds; and S protein, hypothetical protein, M protein, hypothetical protein, haemagglutinin-neuraminidase, and hypothetical protein genes, complete cds	taxid:1923774|Sectovirus 1|Sanematovirus|Sectovirus|Serpentovirinae|Tobaniviridae|Tornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	63	1.20e+00	Negative_Mono-Chu_RdRp	2.77e-21	93.0	129 / 132	1	NC_028249.1|Phocine distemper virus strain PDV/Wadden_Sea.NLD/1988, complete genome	taxid:11240|Morbillivirus phocae|Morbillivirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	1.30e+00	Partiti-Picobirna_RdRp	3.26e-07	75.0	72 / 100	1	NC_002797.1|Discula destructiva virus 1 segment 1, complete genome	taxid:148880|Gammapartitivirus|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	2	1.50e+00	Poty_RdRp	1.87e-12	78.1	96 / 100	2	NC_032985.1|Hubei picorna-like virus 48 strain spider129651 hypothetical protein gene, complete cds	taxid:1923129|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	1.80e+00	Partiti-Picobirna_RdRp	4.50e-01	64.3	42 / 100	1	NC_008585.1|Raspberry mottle virus isolate HCRL Glen Clova, complete genome	taxid:326941|Closterovirus|Closteroviridae|Martellivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	3	2.00e+00	NidoAstro_RdRp	4.82e-16	66.7	135 / 140	2	|N/A		2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	2	3.60e+00	Picorna-Calici_RdRp	9.00e-03	42.4	99 / 112	1	NC_003779.1|Plautia stali intestine virus RNA for nonstructural polyprotein, capsid protein precursor, complete cds	taxid:64698|Triatovirus plastali|Triatovirus|Dicistroviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	3.80e+00	Partiti-Picobirna_RdRp	4.14e-06	55.6	81 / 100	1	NC_034513.1|Carnation cryptic virus 3 segment RNA1, complete sequence	taxid:1980625|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	4.50e+00	Negative_Mono-Chu_RdRp	8.46e-11	75.0	96 / 100	1	NC_006383.2|Peste des petits ruminants virus complete genome	taxid:2593991|Morbillivirus caprinae|Morbillivirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	5.20e+00	NidoAstro_RdRp	6.67e-08	57.6	99 / 100	1	NC_040584.1|Yongsan picorna-like virus 3 strain YPLV3/16-0052/ROK/2016 hypothetical protein 1, hypothetical protein 2, hypothetical protein 3, and hypothetical protein 4 genes, complete cds	taxid:2315806|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	7.60e+00	Negative_Orthomyxo_RdRp	9.90e-01	41.4	87 / 100	1	NC_038277.1|Trout rhabdovirus 903/87 nucleocapsid protein, phosphoprotein, matrix protein, and glycoprotein genes, complete cds; and polymerase protein gene, partial cds	taxid:170618|Perhabdovirus trutta|Perhabdovirus|Alpharhabdovirinae|Rhabdoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	7.80e+00	Flavi_RdRp	1.50e-01	42.3	78 / 100	1	NC_001977.1|Erysimum latent virus, complete genome	taxid:12152|Tymovirus erysimi|Tymovirus|Tymoviridae|Tymovirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	8.70e+00	NidoAstro_RdRp	3.00e-03	52.2	69 / 100	1	NC_032993.1|Hubei picorna-like virus 45 strain spider133521 hypothetical protein gene, complete cds	taxid:1923126|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	9.20e+00	Partiti-Picobirna_RdRp	2.19e-09	68.8	96 / 100	1	NC_040757.1|Aspergillus fumigatus partitivirus 2 segment 1, complete sequence	taxid:2250452|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR14579810	SRS9011879	SRP320372	Miniopterus natalensis	291302	5	3.40e-14	Luteo-Sobemo_RdRp	3.82e-22	56.1	171 / 246	1	NC_032200.1|Hubei sobemo-like virus 34 strain SSZZ41 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923221|Riboviria	2024-07-10
SRR14579810	SRS9011879	SRP320372	Miniopterus natalensis	291302	7	1.70e-10	Negative_Bunya-Arena_RdRp	5.16e-16	44.4	216 / 255	1	NC_002323.1|Rice grassy stunt virus RNA 1, complete sequence	taxid:3052762|Tenuivirus|Phenuiviridae|Bunyavirales|Ellioviricetes|Polyploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR14579810	SRS9011879	SRP320372	Miniopterus natalensis	291302	8	9.50e-07	Tombus-Noda_RdRp	5.13e-30	92.0	150 / 151	2	NC_032731.1|Hubei tombus-like virus 4 strain WGML147612 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	taxid:1923288|Riboviria	2024-07-10
SRR14579810	SRS9011879	SRP320372	Miniopterus natalensis	291302	1	1.00e-04	Luteo-Sobemo_RdRp	1.00e-03	42.9	84 / 150	1	NC_033752.1|Xingshan nematode virus 5 strain XSNXC27943 segment 1 hypothetical protein 1 and RdRp genes, complete cds	taxid:1923764|Riboviria	2024-07-10
SRR14579810	SRS9011879	SRP320372	Miniopterus natalensis	291302	2	1.20e-03	Negative_Mono-Chu_RdRp	8.03e-21	53.6	207 / 225	1	NC_076990.1|Chalcocoris rutilans mononega-like virus 2 isolate Cameroon/2013 RNA-dependent RNA polymerase, putative glycoprotein, and hypothetical protein genes, complete cds	taxid:2973795|Rochuvirus chalcocoris|Rochuvirus|Chuviridae|Jingchuvirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR14579810	SRS9011879	SRP320372	Miniopterus natalensis	291302	5	1.90e-03	Negative_Bunya-Arena_RdRp	3.21e-08	32.1	168 / 179	1	NC_032158.1|Hubei diptera virus 3 strain SCM17647 RNA-dependent RNA polymerase gene, complete cds	taxid:1922884|Beidivirus muscae|Beidivirus|Phenuiviridae|Bunyavirales|Ellioviricetes|Polyploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR14579810	SRS9011879	SRP320372	Miniopterus natalensis	291302	2	6.10e-03	Negative_Mono-Chu_RdRp	1.47e-13	54.0	150 / 151	1	NC_076200.1|Blacklegged tick chuvirus-2 isolate RTS126, complete genome	taxid:2079604|Nigecruvirus ixodes|Nigecruvirus|Chuviridae|Jingchuvirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR14579810	SRS9011879	SRP320372	Miniopterus natalensis	291302	1	7.20e-03	Luteo-Sobemo_RdRp	3.24e-11	50.0	150 / 151	1	NC_032188.1|Hubei sobemo-like virus 36 strain spider124913 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923223|Riboviria	2024-07-10
SRR14579810	SRS9011879	SRP320372	Miniopterus natalensis	291302	1	2.90e+00	Toti-Chryso_RdRp	1.09e-08	82.6	69 / 151	1	NC_040384.1|Diatom colony associated dsRNA virus 17 genome type B genomic RNA, complete genome	taxid:1678178|dsRNA viruses|Riboviria	2024-07-10
SRR14579862	SRS9011827	SRP320372	Otomops harrisoni	2218597	1195	4.60e-13	NidoAstro_RdRp	0.00e+00	96.7	918 / 920	6	NC_076685.1|Alphacoronavirus sp. isolate WA3607, complete genome	taxid:1906673|Alphacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR14579862	SRS9011827	SRP320372	Otomops harrisoni	2218597	1	2.10e-12	Luteo-Sobemo_RdRp	3.74e-14	62.5	144 / 148	1	NC_032193.1|Beihai sobemo-like virus 26 strain BHTH8711 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922698|Riboviria	2024-07-10
SRR14579862	SRS9011827	SRP320372	Otomops harrisoni	2218597	2	1.40e-03	Negative_Mono-Chu_RdRp	5.10e-32	82.3	186 / 189	1	NC_076597.1|Rodent paramyxovirus isolate RtAp-ParaV/NX2015, complete genome	taxid:1497434|Jeilongvirus apodemi|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR14579862	SRS9011827	SRP320372	Otomops harrisoni	2218597	2	3.20e-03	NidoAstro_RdRp	5.04e-10	100.0	75 / 117	1	NC_003436.1|Porcine epidemic diarrhea virus, complete genome	taxid:28295|Pedacovirus|Alphacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR14579862	SRS9011827	SRP320372	Otomops harrisoni	2218597	3	5.60e-03	Negative_Mono-Chu_RdRp	1.86e-28	91.8	147 / 151	1	NC_076624.1|Bat paramyxovirus strain Bat-PV-16797, complete genome	taxid:1300978|Jeilongvirus murinae|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR14579862	SRS9011827	SRP320372	Otomops harrisoni	2218597	1	6.90e-02	NidoAstro_RdRp	1.86e-24	87.2	141 / 151	1	NC_054004.1|Hipposideros pomona bat coronavirus CHB25 isolate CHB0025, complete genome	taxid:2691598|Alphacoronavirus CHB25|Decacovirus|Alphacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR14579862	SRS9011827	SRP320372	Otomops harrisoni	2218597	147	3.40e-01	Negative_Bunya-Arena_RdRp	1.30e-02	47.1	102 / 151	8	NC_017084.1|Tianjin totivirus, complete genome	taxid:1163537|Totiviridae|Ghabrivirales|Chrymotiviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-07-10
SRR14579862	SRS9011827	SRP320372	Otomops harrisoni	2218597	1	3.50e-01	Narna-Levi_RdRp	1.29e-26	100.0	147 / 151	1	NC_043521.1|Soybean leaf-associated ourmiavirus 1 isolate SaOurV1-1, partial sequence	taxid:1719263|Soybean scleroulivirus 1|Scleroulivirus|Botourmiaviridae|Ourlivirales|Miaviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-07-10
SRR14579862	SRS9011827	SRP320372	Otomops harrisoni	2218597	2	9.60e-01	Nido_NiRAN	6.50e-01	40.7	81 / 148	1	NC_017915.1|Sclerotinia sclerotiorum dsRNA mycovirus-L, complete genome	taxid:1181310|dsRNA viruses|Riboviria	2024-07-10
SRR14579862	SRS9011827	SRP320372	Otomops harrisoni	2218597	1	2.20e+00	NidoAstro_RdRp	1.72e-15	96.9	96 / 151	1	NC_048216.1|NL63-related bat coronavirus strain BtKYNL63-9b, complete genome	taxid:1920748|NL63-related bat coronavirus strain BtKYNL63-9b|Setracovirus|Alphacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR14579862	SRS9011827	SRP320372	Otomops harrisoni	2218597	3	3.20e+00	Negative_Bunya-Arena_RdRp	9.50e-01	37.5	72 / 183	1	NC_032172.1|Beihai noda-like virus 18 strain YYSZX13070 hypothetical protein gene, complete cds	taxid:1922471|Riboviria	2024-07-10
SRR14579862	SRS9011827	SRP320372	Otomops harrisoni	2218597	1	3.50e+00	Negative_Bunya-Arena_RdRp	1.10e-02	40.0	90 / 146	1	NC_038571.1|Corriparta virus strain AUS1960/01 VP5 protein gene, complete cds	taxid:40053|Orbivirus|Sedoreoviridae|Reovirales|Resentoviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-07-10
SRR14579862	SRS9011827	SRP320372	Otomops harrisoni	2218597	1	3.60e+00	NidoAstro_RdRp	4.70e-01	61.5	39 / 151	1	NC_033293.1|Wenling crustacean virus 13 strain WLJQ104251 RNA-dependent RNA polymerase gene, complete cds	taxid:1923482|Crustacean mivirus|Mivirus|Chuviridae|Jingchuvirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR14579862	SRS9011827	SRP320372	Otomops harrisoni	2218597	1	3.60e+00	Negative_Bunya-Arena_RdRp	1.80e-01	33.3	81 / 151	1	NC_013225.1|Mammalian orthoreovirus 3 segment L1, complete genome	taxid:538123|Mammalian orthoreovirus|Orthoreovirus|Spinareoviridae|Reovirales|Resentoviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-07-10
SRR14579862	SRS9011827	SRP320372	Otomops harrisoni	2218597	8	4.40e+00	Negative_Bunya-Arena_RdRp	9.80e-01	38.9	108 / 162	1	NC_007657.1|Yunnan orbivirus segment 2, complete sequence	taxid:306276|Orbivirus|Sedoreoviridae|Reovirales|Resentoviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-07-10
SRR14579862	SRS9011827	SRP320372	Otomops harrisoni	2218597	1	4.90e+00	Negative_Bunya-Arena_RdRp	2.00e-02	65.0	60 / 151	1	NC_020072.1|Colombian datura virus, complete genome	taxid:91613|Potyvirus|Potyviridae|Patatavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR14579862	SRS9011827	SRP320372	Otomops harrisoni	2218597	3	5.10e+00	Negative_Bunya-Arena_RdRp	2.50e-01	55.6	81 / 151	1	NC_078144.1|Gossas virus isolate DakAnD 401 segment M, complete sequence	taxid:1714376|Orthonairovirus gossasense|Orthonairovirus|Nairoviridae|Bunyavirales|Ellioviricetes|Polyploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR14579862	SRS9011827	SRP320372	Otomops harrisoni	2218597	1	6.20e+00	NidoAstro_RdRp	4.75e-13	96.4	84 / 151	1	NC_028814.1|BtRf-AlphaCoV/HuB2013, complete genome	taxid:1503292|Rhinolophus ferrumequinum alphacoronavirus HuB-2013|Decacovirus|Alphacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR14579862	SRS9011827	SRP320372	Otomops harrisoni	2218597	2	7.90e+00	Narna-Levi_RdRp	3.00e-06	54.3	105 / 121	1	NC_033060.1|Wenling narna-like virus 2 strain WLJQ103952 RNA-dependent RNA polymerase gene, complete cds	taxid:1923502|Riboviria	2024-07-10
SRR14579862	SRS9011827	SRP320372	Otomops harrisoni	2218597	1	8.50e+00	Narna-Levi_RdRp	2.70e-02	46.9	96 / 148	1	NC_020471.1|Andean potato mild mosaic virus isolate Hu, complete genome	taxid:1296569|Tymovirus mosandigenum|Tymovirus|Tymoviridae|Tymovirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-10
SRR14579862	SRS9011827	SRP320372	Otomops harrisoni	2218597	1	9.00e+00	Nido_NiRAN	3.24e-15	93.5	93 / 150	1	NC_028824.1|BtRf-AlphaCoV/YN2012, complete genome	taxid:1503293|Rhinacovirus|Alphacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR14579862	SRS9011827	SRP320372	Otomops harrisoni	2218597	1	9.10e+00	Negative_Bunya-Arena_RdRp	2.90e-01	37.8	111 / 150	1	NC_076409.1|Citrus yellow mottle virus isolate CiYMV-PS, complete genome	taxid:2683043|Mandarivirus|Potexvirus|Alphaflexiviridae|Tymovirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-10
SRR16694280	SRS10837704	SRP344216	Rattus norvegicus	10116	1	4.80e+00	Reo_RdRp	5.20e-01	50.0	72 / 150	1	NC_040534.1|Yichang virus isolate HB-MLV, complete genome	taxid:2053026|Alphamesonivirus yichangense|Yilivirus|Alphamesonivirus|Hexponivirinae|Mesoniviridae|Mesnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR16842795	SRS10973404	SRP344934	Bos taurus	9913	11	9.00e-15	Tymo_RdRp	4.37e-60	100.0	273 / 277	5	NC_027527.1|Pea streak virus isolate VRS-541, complete genome	taxid:157777|Carlavirus|Quinvirinae|Betaflexiviridae|Tymovirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-09
SRR16842795	SRS10973404	SRP344934	Bos taurus	9913	23	7.20e-11	Partiti-Picobirna_RdRp	7.07e-15	63.6	132 / 225	4	NC_005976.2|Penicillium stoloniferum virus S segment 1, complete genome	taxid:216371|Gammapartitivirus|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-09
SRR16842795	SRS10973404	SRP344934	Bos taurus	9913	2	2.90e-10	Partiti-Picobirna_RdRp	2.08e-24	61.4	210 / 225	1	NC_032518.1|Beihai barnacle virus 12 strain BHTH16091 segment Seg 1 RdRp gene, complete cds	taxid:1922356|Riboviria	2024-07-09
SRR16842795	SRS10973404	SRP344934	Bos taurus	9913	8	7.20e-10	Partiti-Picobirna_RdRp	1.61e-09	37.1	210 / 257	2	NC_006441.1|Amasya cherry disease-associated mycovirus, complete genome	taxid:284689|Cherry chlorotic rusty spot associated partitivirus|Alphapartitivirus|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-09
SRR16842795	SRS10973404	SRP344934	Bos taurus	9913	11	1.70e-09	Partiti-Picobirna_RdRp	1.23e-30	57.1	252 / 255	2	NC_033447.1|Wuhan Millipede virus 4 strain GCM8225 segment Seg 1 RdRp gene, complete cds	taxid:1923689|Riboviria	2024-07-09
SRR16842795	SRS10973404	SRP344934	Bos taurus	9913	4	1.80e-09	Bromo_RdRp	4.30e-51	98.7	237 / 240	2	NC_002024.2|Alfalfa mosaic virus RNA 2, complete sequence	taxid:12321|Alfamovirus|Bromoviridae|Martellivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-09
SRR16842795	SRS10973404	SRP344934	Bos taurus	9913	1	5.40e-08	Hepe-Virga_RdRp	2.95e-15	58.7	138 / 150	1	NC_043109.1|Basella alba endornavirus genomic RNA, complete sequence	taxid:1384490|Alphaendornavirus|Endornaviridae|Martellivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-09
SRR16842795	SRS10973404	SRP344934	Bos taurus	9913	24	6.40e-08	Partiti-Picobirna_RdRp	1.17e-08	69.6	69 / 284	1	NC_030480.1|Pseudogymnoascus destructans virus isolate PdV80251 RNA-dependent RNA polymerase gene, complete cds	taxid:1685502|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-09
